date;open;high;low;close;volume
2021.03.30;117.640;117.736;117.114;117.169;56334
2021.03.31;117.170;117.598;117.041;117.298;60218
2021.04.01;117.298;117.799;117.124;117.759;54081
2021.04.02;117.760;117.864;117.488;117.608;25975
2021.04.05;117.543;118.196;117.382;118.125;35619
2021.04.06;118.125;118.776;117.951;118.740;54221
2021.04.07;118.730;119.147;118.609;118.668;64421
2021.04.08;118.666;119.273;118.605;119.124;52471
2021.04.09;119.121;119.202;118.672;119.010;53194
2021.04.12;118.881;119.190;118.712;119.099;53836
2021.04.13;119.093;119.560;118.775;119.474;64190
2021.04.14;119.478;119.874;119.459;119.784;46298
2021.04.15;119.781;119.933;119.561;119.655;44581
2021.04.16;119.654;119.949;119.504;119.809;39119
2021.04.19;119.716;120.481;119.426;120.367;47784
2021.04.20;120.364;120.798;120.224;120.343;47965
2021.04.21;120.343;120.436;119.984;120.343;40554
2021.04.22;120.345;120.690;119.937;120.140;50069
2021.04.23;120.139;121.000;120.129;120.973;41892
2021.04.26;120.922;121.170;120.613;120.841;42446
2021.04.27;120.854;120.928;120.568;120.892;38426
2021.04.28;120.896;121.348;120.563;121.250;50256
2021.04.29;121.249;121.502;121.021;121.187;46298
2021.04.30;121.190;121.266;120.166;120.208;46828
2021.05.03;120.301;120.759;120.129;120.629;37322
2021.05.04;120.630;120.641;119.992;120.121;50615
2021.05.05;120.118;120.268;119.860;120.036;40778
2021.05.06;120.036;120.716;119.931;120.646;44831
2021.05.07;120.647;121.713;120.530;121.618;58468
2021.05.10;121.600;121.783;121.278;121.282;51513
2021.05.11;121.280;121.817;121.230;121.470;57217
2021.05.12;121.472;121.521;120.656;120.705;69534
2021.05.13;120.724;121.061;120.515;120.791;65958
2021.05.14;120.787;121.476;120.708;121.441;49976
2021.05.17;121.323;121.687;121.260;121.511;46428
2021.05.18;121.513;122.339;121.480;122.219;49583
2021.05.19;122.219;122.452;121.599;121.744;75108
2021.05.20;121.744;122.290;121.690;122.269;55450
2021.05.21;122.270;122.398;121.610;121.806;58463
2021.05.24;121.776;122.300;121.722;122.150;57085
2021.05.25;122.146;122.664;122.117;122.497;61602
2021.05.26;122.491;122.630;121.820;121.922;58587
2021.05.27;121.906;122.151;121.751;121.934;59404
2021.05.28;121.932;122.050;121.327;121.896;60110
2021.05.31;121.993;122.314;121.833;122.250;36694
2021.06.01;122.254;122.543;122.118;122.126;52448
2021.06.02;122.125;122.265;121.643;122.100;53793
2021.06.03;122.097;122.143;121.183;121.265;59299
2021.06.04;121.261;121.856;121.041;121.662;56073
2021.06.07;121.595;122.018;121.448;121.893;40542
2021.06.08;121.891;121.942;121.643;121.726;48682
2021.06.09;121.722;122.179;121.709;121.787;42992
2021.06.10;121.787;121.950;121.432;121.751;66547
2021.06.11;121.751;121.931;120.927;121.063;54807
2021.06.14;121.025;121.303;120.942;121.200;46944
2021.06.15;121.190;121.473;121.014;121.264;50679
2021.06.16;121.256;121.348;119.940;119.943;66416
2021.06.17;119.939;120.064;118.918;119.069;90570
2021.06.18;119.056;119.251;118.537;118.597;81407
2021.06.21;118.550;119.212;118.477;119.185;87967
2021.06.22;119.166;119.525;118.809;119.413;68415
2021.06.23;119.376;119.703;119.116;119.258;66823
2021.06.24;119.254;119.563;119.175;119.315;65027
2021.06.25;119.315;119.752;119.265;119.370;59055
2021.06.28;119.316;119.445;119.025;119.242;60674
2021.06.29;119.230;119.298;118.777;118.960;61593
2021.06.30;118.954;119.090;118.452;118.560;70561
2021.07.01;118.559;118.842;118.374;118.497;70316
2021.07.02;118.491;118.743;118.071;118.646;71827
2021.07.05;118.576;118.805;118.515;118.634;47260
2021.07.06;118.619;118.950;118.067;118.231;79642
2021.07.07;118.235;118.362;117.817;117.903;75932
2021.07.08;117.899;118.679;117.836;118.449;90999
2021.07.09;118.440;118.811;118.251;118.774;73949
2021.07.12;118.715;118.802;118.361;118.606;56598
2021.07.13;118.593;118.752;117.724;117.765;69168
2021.07.14;117.761;118.388;117.719;118.358;70801
2021.07.15;118.349;118.506;117.962;118.118;74081
2021.07.16;118.118;118.224;117.921;118.055;70772
2021.07.19;118.054;118.243;117.640;117.987;80957
2021.07.20;117.980;118.025;117.558;117.805;70566
2021.07.21;117.796;118.047;117.519;117.946;56519
2021.07.22;117.907;118.303;117.575;117.707;64812
2021.07.23;117.705;117.865;117.544;117.689;49090
2021.07.26;117.677;118.173;117.635;118.029;53860
2021.07.27;118.030;118.411;117.701;118.165;64421
2021.07.28;118.159;118.494;117.721;118.441;64207
2021.07.29;118.431;118.927;118.402;118.865;49044
2021.07.30;118.858;119.087;118.517;118.730;54242
2021.08.02;118.641;118.969;118.590;118.688;47011
2021.08.03;118.670;118.933;118.537;118.637;49688
2021.08.04;118.631;118.997;118.328;118.367;48391
2021.08.05;118.360;118.572;118.282;118.327;47001
2021.08.06;118.324;118.357;117.544;117.611;47467
2021.08.09;117.568;117.690;117.349;117.362;47081
2021.08.10;117.358;117.429;117.098;117.203;41851
2021.08.11;117.184;117.540;117.061;117.388;45441
2021.08.12;117.380;117.482;117.237;117.296;36888
2021.08.13;117.290;118.048;117.281;117.962;35375
2021.08.16;117.941;118.007;117.675;117.768;37488
2021.08.17;117.762;117.845;117.081;117.081;50070
2021.08.18;117.088;117.425;116.937;117.108;48811
2021.08.19;117.087;117.176;116.657;116.756;59625
2021.08.20;116.752;117.045;116.640;116.996;42854
2021.08.23;116.897;117.503;116.897;117.457;42138
2021.08.24;117.449;117.650;117.273;117.555;40186
2021.08.25;117.537;117.743;117.260;117.716;45250
2021.08.26;117.706;117.790;117.459;117.515;49613
2021.08.27;117.514;118.026;117.349;117.955;54550
2021.08.30;117.926;118.099;117.829;117.962;36224
2021.08.31;117.961;118.450;117.939;118.083;56492
2021.09.01;118.078;118.572;117.936;118.384;50142
2021.09.02;118.374;118.759;118.344;118.744;42004
2021.09.03;118.739;119.091;118.657;118.772;53226
2021.09.06;118.768;118.862;118.557;118.701;29883
2021.09.07;118.675;118.852;118.373;118.402;54549
2021.09.08;118.356;118.512;118.022;118.150;64756
2021.09.09;118.125;118.413;118.053;118.244;68564
2021.09.10;118.229;118.510;118.091;118.107;52650
2021.09.13;118.143;118.171;117.702;118.103;51815
2021.09.14;118.092;118.460;118.001;118.025;58490
2021.09.15;118.013;118.319;117.991;118.165;58073
2021.09.16;118.153;118.206;117.506;117.652;58283
2021.09.17;117.675;117.888;117.242;117.250;56213
2021.09.20;117.272;117.363;117.004;117.257;58444
2021.09.21;117.248;117.486;117.149;117.252;58514
2021.09.22;117.240;117.555;116.843;116.866;72571
2021.09.23;116.860;117.501;116.835;117.381;68536
2021.09.24;117.379;117.476;117.007;117.206;51401
2021.09.27;117.255;117.255;116.848;116.952;57807
2021.09.28;116.940;117.032;116.682;116.826;64793
2021.09.29;116.825;116.901;115.894;115.969;68964
2021.09.30;115.963;116.097;115.626;115.769;68517
2021.10.01;115.740;116.075;115.630;115.927;66777
2021.10.04;115.922;116.400;115.876;116.193;54990
2021.10.05;116.184;116.216;115.806;115.972;50533
2021.10.06;115.959;116.019;115.292;115.556;63394
2021.10.07;115.538;115.723;115.474;115.527;50611
2021.10.08;115.526;115.861;115.414;115.736;59970
2021.10.11;115.659;115.867;115.487;115.517;46485
2021.10.12;115.522;115.702;115.242;115.295;57798
2021.10.13;115.294;115.973;115.250;115.940;67602
2021.10.14;115.903;116.245;115.838;115.959;56588
2021.10.15;115.947;116.186;115.880;115.981;61186
2021.10.18;115.976;116.224;115.717;116.097;63554
2021.10.19;116.088;116.692;116.074;116.325;60549
2021.10.20;116.304;116.586;116.170;116.505;61774
2021.10.21;116.478;116.675;116.192;116.240;65189
2021.10.22;116.197;116.554;116.194;116.437;65172
2021.10.25;116.380;116.650;115.907;116.081;59725
2021.10.26;116.076;116.257;115.850;115.957;54975
2021.10.27;115.955;116.257;115.848;116.026;66553
2021.10.28;116.023;116.920;115.824;116.801;82814
2021.10.29;116.781;116.901;115.353;115.620;82169
2021.11.01;115.626;116.090;115.460;116.041;51339
2021.11.02;116.028;116.132;115.747;115.780;56326
2021.11.03;115.770;116.161;115.621;116.131;69529
2021.11.04;116.110;116.162;115.284;115.539;65259
2021.11.05;115.537;115.730;115.134;115.665;68123
2021.11.08;115.597;115.950;115.503;115.864;54555
2021.11.09;115.840;116.086;115.697;115.929;67294
2021.11.10;115.908;115.953;114.756;114.783;85955
2021.11.11;114.774;114.876;114.429;114.495;53727
2021.11.12;114.484;114.623;114.328;114.427;57609
2021.11.15;114.456;114.641;113.562;113.672;64282
2021.11.16;113.666;113.855;113.088;113.194;75709
2021.11.17;113.184;113.324;112.632;113.187;76999
2021.11.18;113.177;113.741;113.138;113.704;69758
2021.11.19;113.686;113.724;112.498;112.829;90206
2021.11.22;112.884;112.901;112.307;112.364;81667
2021.11.23;112.362;112.750;112.260;112.474;81541
2021.11.24;112.461;112.554;111.861;111.982;86483
2021.11.25;111.960;112.299;111.954;112.083;48236
2021.11.26;112.060;113.303;112.044;113.215;113571
2021.11.29;113.002;113.112;112.584;112.902;75004
2021.11.30;112.883;113.830;112.354;113.380;108745
2021.12.01;113.350;113.597;113.025;113.193;89859
2021.12.02;113.176;113.478;112.952;113.006;75866
2021.12.03;112.996;113.335;112.666;113.083;86551
2021.12.06;112.995;113.104;112.665;112.847;57613
2021.12.07;112.821;112.983;112.274;112.671;59940
2021.12.08;112.658;113.549;112.633;113.417;71543
2021.12.09;113.418;113.449;112.784;112.924;61604
2021.12.10;112.919;113.243;112.649;113.162;59302
2021.12.13;113.077;113.190;112.599;112.842;54396
2021.12.14;112.807;113.237;112.537;112.583;54577
2021.12.15;112.575;112.992;112.217;112.919;71257
2021.12.16;112.905;113.602;112.811;113.296;72728
2021.12.17;113.296;113.489;112.344;112.372;63293
2021.12.20;112.356;113.040;112.341;112.769;60766
2021.12.21;112.743;113.027;112.609;112.822;54441
2021.12.22;112.820;113.423;112.642;113.258;52866
2021.12.23;113.246;113.422;112.902;113.263;49430
2021.12.24;113.260;113.435;113.044;113.197;53499
2021.12.27;113.023;113.342;113.023;113.264;37691
2021.12.28;113.260;113.330;112.894;113.079;40037
2021.12.29;113.079;113.687;112.732;113.477;51231
2021.12.30;113.445;113.599;112.988;113.256;50314
2021.12.31;113.244;113.861;113.033;113.755;39263
2022.01.03;113.693;113.778;112.795;112.971;53813
2022.01.04;112.961;113.226;112.723;112.862;62525
2022.01.05;112.852;113.466;112.765;113.135;61289
2022.01.06;113.111;113.316;112.846;112.976;67251
2022.01.07;112.960;113.647;112.901;113.590;49836
2022.01.10;113.550;113.599;112.853;113.252;53457
2022.01.11;113.230;113.753;113.131;113.666;49386
2022.01.12;113.655;114.528;113.545;114.411;51872
2022.01.13;114.402;114.817;114.357;114.539;53078
2022.01.14;114.531;114.829;113.987;114.151;59882
2022.01.17;114.117;114.342;113.915;114.062;34611
2022.01.18;114.062;114.216;113.147;113.258;68363
2022.01.19;113.249;113.569;113.163;113.420;58174
2022.01.20;113.393;113.689;113.031;113.108;59448
2022.01.21;113.092;113.597;113.010;113.421;60447
2022.01.24;113.371;113.447;112.906;113.254;70762
2022.01.25;113.226;113.280;112.632;113.006;63243
2022.01.26;112.991;113.108;112.354;112.405;75069
2022.01.27;112.404;112.431;111.313;111.444;83832
2022.01.28;111.428;111.737;111.214;111.469;78407
2022.01.31;111.406;112.477;111.378;112.333;74328
2022.02.01;112.315;112.786;112.208;112.718;72903
2022.02.02;112.715;113.301;112.667;113.035;61143
2022.02.03;113.018;114.513;112.665;114.392;97250
2022.02.04;114.389;114.836;114.116;114.514;96664
2022.02.07;114.573;114.614;114.151;114.419;76500
2022.02.08;114.411;114.486;113.958;114.163;67506
2022.02.09;114.127;114.479;114.025;114.233;59971
2022.02.10;114.210;114.950;113.748;114.275;98683
2022.02.11;114.263;114.291;113.297;113.477;110096
2022.02.14;113.376;113.688;112.800;113.058;108728
2022.02.15;113.032;113.683;112.990;113.631;74637
